cian_id,city,street,lat,lon,price_sq,area,floor,kitchen_area,bathroom_type,balconies,renovation,is_apartment,rooms,ceiling_height,house_floors,house_wall_type,lifts,freight_lifts,time_on_foot_to_subway,build_year
294301618,Москва,улица Александры Монаховой,55.569057,37.479519,276346.604215457,42.7,8,0,Раздельный,0,Евро,False,1,2.7,17,,1,1,7,2014
294365654,Москва,улица Спортивная,55.500177,37.567797,237209.302325581,43,7,12,Раздельный,1,Евро,,1,2.7,17,Кирпичный,1,1,13,2008
294770067,Москва,улица Татьянин Парк,55.65339,37.426393,329545.454545455,44,6,0,Раздельный,1,Евро,False,1,2.7,12,,1,1,3,2016
294808874,Москва,Мартыновский переулок,55.74375,37.658922,639534.88372093,34.4,2,10,Раздельный,0,Евро,False,1,2.7,7,Кирпичный,1,,6,1978
294970976,Москва,2-я Квесисская улица,55.795363,37.571606,379213.483146067,35.6,10,8.3,,0,,False,1,,12,,,,13,
294971501,Москва,улица Омская,55.618735,37.266214,237430.167597765,35.8,3,0,Раздельный,1,Евро,False,1,2.7,14,,1,1,7,2017
295055632,Москва,Чистопрудный бульвар,55.76287,37.643668,663157.894736842,38,5,12,Раздельный,1,Евро,False,1,2.7,8,Кирпичный,1,,4,1917
295082619,Москва,Павловская улица,55.717548,37.62802,383783.783783784,37,7,8.2,Раздельный,1,Евро,False,1,2.7,14,Кирпичный,2,1,12,1974
295321884,Москва,Пролетарский проспект,55.634685,37.658634,352032.520325203,36.9,8,8.3,Раздельный,0,Евро,False,1,2.7,15,Кирпичный,1,1,1,1970
295462913,Москва,Ленинградское шоссе,55.86643,37.464194,335135.135135135,37,2,0,Раздельный,1,Евро,False,1,2.7,17,,1,1,2,1969
293902003,Москва,улица Татьянин Парк,55.656346,37.424327,357995.22673031,41.9,9,13,Совмещенный,0,Дизайнерский,,1,2.7,15,,2,,1,
294415470,Москва,улица Александры Монаховой,55.569057,37.479519,313953.488372093,43,15,11,,0,,False,1,,19,,,,7,
272034426,Москва,Головинское шоссе,55.840042,37.495123,361956.52173913,41.4,2,12.5,Совмещенный,0,Без ремонта,,1,2.7,17,,2,,7,
288162733,Москва,улица 2-я Ватутинская,55.503405,37.334899,208695.652173913,34.5,5,8.1,Раздельный,,Без ремонта,False,1,2.7,12,,1,,15,1989
291100636,Москва,Донская улица,55.718912,37.606029,109375,28.8,1,5,Раздельный,,Без ремонта,True,1,2.7,5,,,,4,1955
294470507,Москва,Сумская улица,55.626279,37.599121,301204.819277108,33.2,8,7,Раздельный,,Без ремонта,False,1,2.7,9,,1,,4,1969
295199008,Москва,Малая Калужская улица,55.715454,37.595079,514285.714285714,35,3,9,,1,,,1,,5,,,,13,
295364384,Москва,улица 40 лет Октября,55.511093,37.572863,222093.023255814,43,5,0,Раздельный,1,Без ремонта,False,1,2.7,5,,0,0,1,1972
295618847,Москва,улица Красного Маяка,55.605607,37.582161,269230.769230769,32.5,6,6,Раздельный,0,Без ремонта,,1,2.7,9,,1,,5,1976
290515838,Москва,Головинское шоссе,55.840042,37.495123,361904.761904762,42,3,12,Совмещенный,,Без ремонта,False,1,2.7,24,,2,1,4,2021
290626796,Москва,улица Нижняя Сыромятническая,55.754,37.669288,402857.142857143,17.5,3,0,Совмещенный,,Без ремонта,True,1,2.7,8,,1,,11,1957
291619058,Москва,Головинское шоссе,55.840042,37.495123,325000,44,2,15,,,,True,1,,24,,,,4,
293312361,Москва,Верхняя Первомайская улица,55.800079,37.807018,270642.201834862,32.7,5,9.9,Совмещенный,0,Без ремонта,,1,2.7,5,,,,5,1960
293496986,Москва,1-я Мелитопольская улица,55.537567,37.578855,225225.225225225,33.3,7,8.1,Совмещенный,,Без ремонта,False,1,2.7,9,,1,,7,1985
293521415,Москва,улица Гришина,55.722593,37.418191,405742.574257426,50.5,5,6,Совмещенный,,Без ремонта,,1,2.7,7,,1,1,5,2017
295190856,Москва,Бойцовая улица,55.80951,37.718435,256024.096385542,33.2,2,8.8,Совмещенный,0,Без ремонта,,1,2.7,5,,0,0,3,1960
295228560,Москва,улица Николинские Ключи,55.542854,37.146208,191142.191142191,42.9,3,10,Совмещенный,1,Без ремонта,False,1,2.7,3,,,,11,2018
294742575,Москва,улица Омская,55.618532,37.264597,328947.368421053,38,3,10,Совмещенный,,Дизайнерский,False,1,2.7,16,Кирпичный,1,1,5,2016
295407378,Москва,Беломорская улица,55.865738,37.47439,388235.270588235,42.5,22,10,Совмещенный,,Дизайнерский,,1,2.7,25,,1,2,3,2009
291575111,Москва,улица Николинские Ключи,55.542854,37.146208,187234.042553191,47,2,18,,0,,False,1,,3,,,,25,
293389700,Москва,улица Типографская,55.508784,37.584496,205128.205128205,35.1,4,6,Раздельный,1,Косметический,False,1,2.7,5,,0,0,8,1977
285507887,Москва,Совхозная улица,55.6786,37.761411,303896.103896104,38.5,12,8.4,Совмещенный,,Косметический,False,1,2.7,16,,1,1,2,
293097656,Москва,улица Гурьянова,55.688669,37.7206,299586.776859504,48.4,7,13.5,Раздельный,1,Косметический,False,1,2.7,25,,2,2,9,2001
249260122,Москва,Болотниковская улица,55.663212,37.588278,333030.303030303,33,5,0,Совмещенный,0,Евро,,1,2.7,9,,1,0,18,1968
272225338,Москва,Базовская улица,55.880207,37.511805,338345.864661654,39.9,5,9,Совмещенный,1,Евро,False,1,2.7,16,,1,1,6,
291715808,Москва,,55.603786,37.350764,275700.934579439,32.1,1,6,Совмещенный,,Евро,False,1,2.7,5,,1,,6,1970
291907720,Москва,Большая Серпуховская улица,55.723856,37.625289,623076.923076923,39,2,16,,,,,1,,8,,,,4,
291962955,Москва,улица Красных Зорь,55.723166,37.432537,432692.307692308,41.6,4,12.8,Совмещенный,1,Евро,False,1,2.7,17,,0,0,15,2021
292795480,Москва,Чонгарский бульвар,55.653756,37.603199,350000,30,2,6,Совмещенный,,Евро,False,1,2.7,9,Кирпичный,1,,3,1963
293218754,Москва,улица Луговая,55.539181,37.183686,548846.153846154,39,5,0,Совмещенный,,Евро,False,1,2.7,7,,1,,11,2020
293797754,Москва,улица Спортивная,55.503069,37.566216,213953.488372093,43,1,11,Совмещенный,,Евро,False,1,2.7,17,Кирпичный,1,1,8,2011
295071918,Москва,Сосновая аллея,55.819995,37.463296,517241.379310345,58,6,0,Совмещенный,0,Евро,False,1,2.7,28,,1,1,10,2010
295321520,Москва,Инженерная улица,55.879278,37.573914,313531.353135314,30.3,3,8,,1,,False,1,,5,,,,4,
295375431,Москва,улица Маршала Тухачевского,55.784253,37.468398,445652.173913043,46,5,10,Совмещенный,,Евро,False,1,2.7,22,,1,1,5,
295441293,Москва,улица Шверника,55.69351,37.581792,428571.428571429,42,9,10.1,Совмещенный,,Евро,False,1,2.7,10,,1,1,3,2021
295567201,Москва,улица 2-я Машиностроения,55.712746,37.673286,384858.044164038,31.7,2,0,Совмещенный,0,Евро,False,1,2.7,9,Блочный,1,,5,1962
295677598,Москва,Зеленый проспект,55.752293,37.788809,397297.297297297,37,9,10,Совмещенный,0,Евро,False,1,2.7,16,,,,,
295760216,Москва,улица Академика Янгеля,55.594056,37.598115,369198.312236287,47.4,9,12,Совмещенный,,Евро,,1,2.7,22,,1,1,3,
295778580,Москва,Старопетровский проезд,55.824718,37.510592,314814.814814815,54,3,12,,,,False,1,,16,,,,4,
293263966,Москва,Живописная улица,55.780562,37.455687,347394.540942928,40.3,16,0,Совмещенный,1,Косметический,False,1,2.7,19,,0,0,4,2002
294181351,Москва,Талдомская улица,55.873193,37.519404,276923.076923077,39,9,7.6,Совмещенный,1,Косметический,False,1,2.7,14,,2,0,4,2003
294691108,Москва,Вешняковская улица,55.724018,37.829557,245454.545454545,33,1,6,Совмещенный,,Косметический,False,1,2.7,9,,1,,5,1971
295244050,Москва,улица 26 Бакинских Комиссаров,55.655447,37.487829,414516.129032258,31,2,7.3,,0,,False,1,,11,,,,6,
295284499,Москва,улица Юных Ленинцев,55.702536,37.756865,312000,37.5,6,9.6,Совмещенный,,Косметический,False,1,2.7,9,,1,1,4,2002
295444202,Москва,улица Подвойского,55.760677,37.536472,412903.225806452,31,1,6,Совмещенный,0,Косметический,False,1,2.7,5,,0,0,14,1960
293570603,Москва,улица 40 лет Октября,55.511093,37.572863,222093.023255814,43,5,12.5,Раздельный,0,Косметический,False,1,2.7,10,,1,,6,2004
291744874,Москва,улица Артюхиной,55.69519,37.738629,264984.227129338,31.7,2,0,Совмещенный,,Косметический,False,1,2.7,9,,1,,9,1964
292250393,Москва,улица Главмосстроя,55.652837,37.406998,330687.830687831,37.8,17,8,Совмещенный,1,Косметический,False,1,2.7,17,,2,2,5,2016
293146287,Москва,улица Героя России Чернышева,55.565829,37.346236,203459.302325581,34.4,3,8,Совмещенный,1,Косметический,False,1,2.7,3,,,,9,2012
293263907,Москва,Попутная улица,55.654919,37.384325,274193.548387097,31,2,6,,1,,False,1,,9,,,,2,
293427299,Москва,Верхняя Первомайская улица,55.800079,37.807018,269461.077844311,33.4,2,9,Совмещенный,,Косметический,False,1,2.7,5,,,,5,1960
293473867,Москва,Загородное шоссе,55.697255,37.61353,341176.470588235,34,5,8,Совмещенный,0,Косметический,False,1,2.7,5,Кирпичный,0,0,12,1958
293522718,Москва,улица Усадебный Парк,55.568807,37.287388,237388.724035608,33.7,3,11,Совмещенный,1,Косметический,False,1,2.7,9,,1,1,14,
293651419,Москва,Открытое шоссе,55.813263,37.729368,335369.774919614,31.1,2,6,Совмещенный,1,Косметический,,1,2.7,5,,,,3,1960
293724309,Москва,Озерная улица,55.680321,37.457457,302631.578947368,38,3,8,Совмещенный,0,Косметический,,1,2.7,5,Кирпичный,0,0,7,1968
293916149,Москва,Ивантеевская улица,55.821922,37.713045,235215.053763441,37.2,5,6.4,Совмещенный,,Косметический,False,1,2.7,5,Кирпичный,,,7,1960
294029030,Москва,Волгоградский проспект,55.709033,37.75302,323699.421965318,34.6,5,10,,,,False,1,,18,,,,10,
294034878,Москва,Погонный проезд,55.820319,37.713135,364077.669902913,20.6,4,0,Совмещенный,,Косметический,False,1,2.7,5,Кирпичный,,,3,1969
294364409,Москва,улица Каховка,55.650754,37.592482,386666.666666667,31.5,7,5.2,Совмещенный,1,Косметический,,1,2.7,9,Кирпичный,1,,4,1964
294562524,Москва,Профсоюзная улица,55.643937,37.528855,359375,32,4,8,Совмещенный,1,Косметический,False,1,2.7,9,,1,0,1,1970
294625785,Москва,проезд Невельского,55.751979,37.697846,464013.921113689,43.1,9,10,,,,False,1,,23,,,,16,
294833438,Москва,Профсоюзная улица,55.643937,37.528855,345454.545454545,33,4,8,Совмещенный,1,Косметический,False,1,2.7,9,,1,,1,
294885435,Москва,Можайское шоссе,55.718147,37.41016,296875,32,6,6.2,Совмещенный,1,Косметический,False,1,2.7,9,,1,0,5,1965
294904413,Москва,улица Каховка,55.650754,37.592482,385443.037974684,31.6,7,5.2,Совмещенный,1,Косметический,,1,2.7,9,Кирпичный,1,,4,1964
294925659,Москва,Окружной проезд,55.766881,37.744423,292569.659442725,32.3,1,5,Совмещенный,,Косметический,False,1,2.7,9,,1,,5,1963
295123951,Москва,Варшавское шоссе,55.691273,37.620186,354838.709677419,31,7,6,Совмещенный,0,Косметический,False,1,2.7,8,Кирпичный,1,0,2,1962
295151500,Москва,Нагатинская набережная,55.689451,37.686707,385964.912280702,39.9,16,8,Совмещенный,,Косметический,,1,2.7,20,,1,1,3,2007
295322404,Москва,Балаклавский проспект,55.643358,37.596121,350000,31.4,9,6,,1,,False,1,,9,,,,8,
295326924,Москва,Открытое шоссе,55.813142,37.734713,434210.52631579,30.4,5,6,Совмещенный,1,Косметический,,1,2.7,5,,,,2,
295354071,Москва,Болотниковская улица,55.655656,37.595555,318750,32,2,5.3,Совмещенный,,Косметический,False,1,2.7,9,,2,,4,1963
295408782,Москва,Ореховый бульвар,55.609767,37.706056,245508.982035928,33.4,4,6.6,Совмещенный,0,Косметический,,1,2.7,9,,1,,8,
295517509,Москва,улица Каховка,55.650754,37.592482,386666.666666667,31.5,7,5.2,Совмещенный,1,Косметический,,1,2.7,9,Кирпичный,1,1,4,1964
295618608,Москва,2-я Владимирская улица,55.74904,37.785018,350000,32,5,5,Совмещенный,1,Косметический,False,1,2.7,9,,1,0,2,1964
294963462,Москва,улица Гришина,55.722593,37.418191,550000,40,7,11.9,Совмещенный,1,Евро,False,1,2.7,8,,2,1,5,2017
295069541,Москва,Балаклавский проспект,55.643358,37.596121,345844.504021448,37.3,3,7.6,,1,,False,1,,9,,,,8,
290514020,Москва,улица Луговая,55.539181,37.183686,423051.282051282,39,3,0,Совмещенный,0,Дизайнерский,,1,2.7,7,,1,1,27,2020
291917857,Москва,проезд Невельского,55.751979,37.697846,462939.814814815,43.2,9,10,Совмещенный,,Дизайнерский,False,1,2.7,23,,3,,16,2019
293574342,Москва,Сосновая аллея,55.819995,37.463296,517241.379310345,58,6,0,Совмещенный,0,Дизайнерский,False,1,2.7,28,,2,2,20,2010
292769543,Москва,улица Маршала Тухачевского,55.784253,37.468398,441304.347826087,46,5,10,Совмещенный,0,Дизайнерский,False,1,2.7,22,,1,2,5,2010
292871960,Москва,Каширское шоссе,55.640208,37.693219,271052.631578947,38,10,9,Совмещенный,,Дизайнерский,False,1,2.7,17,,1,1,4,1988
292999925,Москва,Дорожная улица,55.598599,37.615722,281818.181818182,33,2,8,Совмещенный,0,Дизайнерский,False,1,2.7,9,,,,15,
293050010,Москва,улица Луговая,55.538947,37.185258,550000,38.7,2,12.2,,0,,,1,,6,,,,,
293228758,Москва,улица Главмосстроя,55.652837,37.406998,362433.862433862,37.8,7,8,Совмещенный,1,Дизайнерский,,1,2.7,23,,2,1,15,2016
293961558,Москва,Головинское шоссе,55.840042,37.495123,463333.333333333,30,3,0,Совмещенный,0,Дизайнерский,False,1,2.7,26,,2,1,7,2021
294455931,Москва,Озерная улица,55.675407,37.451348,414012.738853503,31.4,3,5.8,Совмещенный,1,Дизайнерский,False,1,2.7,5,Кирпичный,,,5,1965
294582137,Москва,Нагатинская набережная,55.689451,37.686707,355392.156862745,40.8,13,8,Совмещенный,,Дизайнерский,False,1,2.7,20,,2,,3,2007
294945786,Москва,Севастопольский проспект,55.691125,37.610242,347945.205479452,36.5,2,8,,0,,False,1,,5,,,,3,
295074874,Москва,9-я Парковая улица,55.789011,37.797235,398671.096345515,30.1,2,4.8,Совмещенный,0,Дизайнерский,False,1,2.7,8,Блочный,1,,3,1959
295193185,Москва,улица 26 Бакинских Комиссаров,55.655447,37.487829,370065.789473684,30.4,10,7.2,Совмещенный,0,Дизайнерский,,1,2.7,11,,2,0,12,
295392956,Москва,улица Главмосстроя,55.652837,37.406998,355263.157894737,38,12,7.6,Совмещенный,1,Дизайнерский,,1,2.7,23,,2,1,15,
295462997,Москва,улица Берзарина,55.787518,37.474022,413600.97323601,41.1,14,9.3,Совмещенный,0,Евро,False,1,2.7,25,,2,2,4,2001
295223248,Москва,1-я Ямская улица,55.793951,37.610646,577419.35483871,31,5,10,Совмещенный,1,Без ремонта,True,1,2.7,9,,1,1,6,2022
294065210,Москва,проспект Куприна,55.540623,37.456298,193030.834795688,39.89,10,10.8,Раздельный,,Без ремонта,False,1,2.7,15,,1,1,9,2021
289694291,Москва,Клязьминская улица,55.887544,37.519952,247311.827956989,37.2,4,8.3,,1,,False,1,,17,,,,6,
259701647,Москва,Профсоюзная улица,55.674159,37.560547,378048.780487805,41,4,9.2,Раздельный,1,Без ремонта,False,1,2.7,24,,3,,4,2009
295374255,Москва,Детская улица,55.812666,37.716737,377358.490566038,42.4,17,11,Совмещенный,0,Косметический,False,1,2.7,18,,3,,5,2006
295376016,Москва,улица Фитаревская,55.567163,37.479313,283076.923076923,32.5,15,15,Совмещенный,,Косметический,False,1,2.7,26,,1,2,7,2014
295401355,Москва,улица Маресьева,55.70986,37.937418,278422.273781903,43.1,14,19.2,Совмещенный,,Косметический,,1,2.7,23,,3,,5,2022
295421756,Москва,Ильменский проезд,55.860898,37.545347,445714.285714286,35,22,6,Совмещенный,,Косметический,,1,2.7,39,,1,1,8,2021
295434652,Москва,улица Наметкина,55.66206,37.556783,338624.338624339,37.8,6,9,Совмещенный,0,Косметический,False,1,2.7,17,,2,,12,1996
295457780,Москва,улица Шумилова,55.709302,37.770807,351219.512195122,41,18,9.5,,0,,,1,,25,,,,7,
295462825,Москва,Новорогожская улица,55.73961,37.688944,397435.897435897,39,3,0,Совмещенный,0,Косметический,False,1,2.7,25,,4,,9,2002
295466550,Москва,Люблинская улица,55.662222,37.732656,297450.424929179,35.3,7,0,Совмещенный,,Косметический,False,1,2.7,25,,1,2,4,2021
295475275,Москва,Цимлянская улица,55.669062,37.767286,273437.5,38.4,13,8.5,Совмещенный,1,Косметический,False,1,2.7,17,,2,1,6,1999
295486869,Москва,улица Брусилова,55.5016,37.598115,215000,40,5,0,Совмещенный,0,Косметический,False,1,2.7,24,,2,2,5,2009
295527087,Москва,улица Полковника Милиции Курочкина,55.489147,37.302219,204938.271604938,40.5,3,11.5,Совмещенный,0,Косметический,False,1,2.7,17,,3,0,22,2010
295546092,Москва,Беломорская улица,55.862075,37.477273,348027.842227378,43.1,12,13,Совмещенный,0,Косметический,False,1,2.7,26,,2,2,5,2010
295560975,Москва,Старокрымская улица,55.557969,37.557116,368956.743002545,39.3,23,10,,0,,False,1,,23,,,,5,
295625686,Москва,Молодогвардейская улица,55.735307,37.420132,373493.975903615,41.5,22,11,Совмещенный,0,Косметический,False,1,2.7,25,,4,,4,2016
295627808,Москва,Авиационная улица,55.809611,37.459999,413043.47826087,32.2,22,8,Совмещенный,0,Косметический,False,1,2.7,34,,2,1,4,2001
295655801,Москва,,55.633668,37.589087,325613.079019074,36.7,7,8.6,Совмещенный,1,Косметический,False,1,2.7,25,,2,2,4,1982
295666679,Москва,Октябрьская улица,55.797837,37.612075,400000,33,4,6,Совмещенный,,Косметический,False,1,2.7,9,,1,,7,1969
295666724,Москва,улица Маршала Голованова,55.648001,37.726322,268421.052631579,38,16,9,Совмещенный,0,Косметический,False,1,2.7,16,,1,1,3,1980
295684069,Москва,улица Михайлова,55.724773,37.774499,320802.005012531,39.9,7,10.5,Совмещенный,0,Косметический,False,1,2.7,33,,4,,8,2021
295684135,Москва,Пятницкое шоссе,55.838051,37.39232,275675.675675676,37,2,9,,1,,False,1,,18,,,,5,
295686140,Москва,Ягодная улица,55.577541,37.675792,255154.639175258,38.8,7,12,Совмещенный,,Косметический,False,1,2.7,17,,1,1,9,2011
295710660,Москва,,55.968025,37.187971,284337.34939759,41.5,14,10,Совмещенный,0,Косметический,,1,2.7,19,,1,1,5,2014
295717762,Москва,Нижегородская улица,55.737345,37.693624,428954.423592493,37.3,9,10,Совмещенный,,Косметический,False,1,2.7,24,,2,1,10,2007
295730545,Москва,Полярная улица,55.883464,37.63562,377777.777777778,36,8,10,Совмещенный,0,Косметический,False,1,2.7,15,,1,2,4,2020
295750957,Москва,проспект Октябрьский,55.473781,37.292786,207317.073170732,41,5,11,Совмещенный,0,Косметический,False,1,2.7,17,,1,1,25,2004
295776893,Москва,проезд Шелихова,55.750079,37.693588,333333.333333333,42,18,11.6,,1,,False,1,,25,,,,4,
295787586,Москва,Михневская улица,55.579688,37.671085,278024.390243902,41,8,10.5,Совмещенный,,Косметический,False,1,2.7,17,,1,1,9,
295797686,Москва,Старокрымская улица,55.557969,37.557116,375000,40,21,10.5,Совмещенный,,Косметический,,1,2.7,23,,1,1,6,2017
295219109,Москва,Новорогожская улица,55.73961,37.688944,362500,40,19,12,Раздельный,0,Без ремонта,False,1,2.7,25,,4,,9,2002
295420079,Москва,улица Поляны,55.555052,37.555621,260204.081632653,39.2,12,10.2,Раздельный,0,Без ремонта,,1,2.7,16,,1,1,6,2019
295740041,Москва,Коктебельская улица,55.563925,37.583607,250963.855421687,49.8,16,11.8,Раздельный,1,Без ремонта,False,1,2.7,17,,1,1,5,2004
293340482,Москва,Производственная улица,55.645847,37.389059,308860.759493671,39.5,9,11,Совмещенный,,Без ремонта,False,1,2.7,16,,1,1,4,2020
295284328,Москва,улица Лобачевского,55.697235,37.470848,470769.230769231,32.5,4,5,,0,,False,1,,42,,,,,
294069154,Москва,Большая Филевская улица,55.750646,37.517455,597368.421052632,38,8,10,Раздельный,1,Без ремонта,,1,2.7,22,,2,2,4,
294257722,Москва,Ленинградское шоссе,55.855785,37.471704,394444.444444445,36,6,14,Раздельный,,Без ремонта,,1,2.7,35,,,,5,
294257742,Москва,Ленинградское шоссе,55.855785,37.471704,404166.666666667,24,15,5,Раздельный,,Без ремонта,,1,2.7,35,,,,5,
294367476,Москва,Зеленодольская улица,55.70286,37.767582,375000,40,7,11.6,Раздельный,1,Без ремонта,False,1,2.7,15,,1,1,3,2020
294397293,Москва,Нововладыкинский проезд,55.850368,37.578181,359722.222222222,36,10,10,,0,,False,1,,19,,,,5,
294514479,Москва,улица Красная Сосна,55.850575,37.684173,357812.5,32,14,8.7,Раздельный,,Без ремонта,False,1,2.7,22,,1,1,20,2021
294521787,Москва,улица Ленина,55.601137,37.170813,194174.757281553,41.2,8,11.8,Раздельный,1,Без ремонта,False,1,2.7,18,,1,1,5,2015
294675496,Москва,2-й Грайвороновский проезд,55.726041,37.745654,326666.666666667,45,23,0,Раздельный,1,Без ремонта,False,1,2.7,23,,1,1,2,2020
294730953,Москва,шоссе Энтузиастов,55.74824,37.692995,450000,44,4,15.6,Раздельный,,Без ремонта,,1,2.7,13,,1,1,11,2019
294741819,Москва,Саратовская улица,55.718542,37.746759,289099.526066351,42.2,12,10,Раздельный,0,Без ремонта,,1,2.7,23,,1,2,3,2007
294778692,Москва,улица Красная Сосна,55.850575,37.684173,384180.790960452,35.4,10,8.9,,,,False,1,,17,,,,7,
294874804,Москва,улица Ефремова,55.725331,37.573717,1011235.95505618,89,6,0,Раздельный,1,Без ремонта,False,1,2.7,14,,1,1,2,
294907948,Москва,Салтыковская улица,55.726183,37.862705,236907.730673317,40.1,4,15,Раздельный,0,Без ремонта,False,1,2.7,22,,1,2,5,2022
295041726,Москва,улица Семена Гордого,55.543531,37.153386,149765.258215962,42.6,9,0,Раздельный,0,Без ремонта,False,1,2.7,9,,0,1,9,2018
295092141,Москва,улица Народного Ополчения,55.773348,37.474677,503512.880562061,42.7,34,0,Раздельный,0,Без ремонта,False,1,2.7,48,,0,0,3,2022
295102594,Москва,проспект Маршала Жукова,55.780846,37.449147,411392.405063291,63.2,33,16,Раздельный,,Без ремонта,False,1,2.7,48,,3,1,5,2011
295103555,Москва,улица Генерала Глаголева,55.781934,37.4637,441037.735849057,42.4,14,13.2,,1,,False,1,,49,,,,4,
295153721,Москва,улица Викторенко,55.795398,37.52801,526426.997885835,47.3,18,0,Раздельный,,Без ремонта,False,1,2.7,23,,2,1,11,2021
295219697,Москва,улица Ленина,55.601137,37.170813,182984.749455338,45.9,18,15,Раздельный,0,Без ремонта,False,1,2.7,18,,1,1,3,2015
295246958,Москва,улица Адмирала Лазарева,55.542936,37.516323,278592.375366569,34.1,4,7.5,Раздельный,0,Без ремонта,False,1,2.7,9,,1,1,4,2001
295432932,Москва,улица 1-я Машиностроения,55.715601,37.675002,332608.695652174,46,3,21,Раздельный,,Без ремонта,,1,2.7,16,,,,4,
295668130,Москва,улица Красная Сосна,55.850575,37.684173,356697.819314642,32.1,12,0,Раздельный,1,Без ремонта,False,1,2.7,23,,0,0,7,
295746891,Москва,Фестивальная улица,55.861231,37.495024,313888.888888889,36,8,9.5,Раздельный,,Без ремонта,False,1,2.7,14,,2,,18,1970
295756367,Москва,улица Красная Сосна,55.849994,37.683239,400160.691642651,34.7,10,8.9,,0,,False,1,,23,,,,6,
295762168,Москва,бульвар Андрея Тарковского,55.624434,37.343101,296735.90504451,33.7,12,0,Раздельный,1,Без ремонта,False,1,2.7,22,,0,0,4,
295771810,Москва,улица Красная Сосна,55.850575,37.684173,370496.53250774,32.3,3,7.9,Раздельный,1,Без ремонта,False,1,2.7,22,,1,1,7,2021
295241068,Москва,2-й Грайвороновский проезд,55.726857,37.749724,320759.493670886,39.5,4,14.2,Совмещенный,0,Без ремонта,False,1,2.7,9,,1,1,1,2022
295246267,Москва,проспект Куприна,55.540272,37.453783,197368.421052632,38,9,11,Совмещенный,1,Без ремонта,,1,2.7,12,,1,1,9,2022
295252070,Москва,улица Народного Ополчения,55.773348,37.474677,466981.132075472,42.4,18,15.4,Совмещенный,1,Без ремонта,,1,2.7,52,,1,,4,2022
295274779,Москва,бульвар Андрея Тарковского,55.624434,37.343101,296735.90504451,33.7,12,10.4,Совмещенный,0,Без ремонта,False,1,2.7,24,,2,,6,2022
295278504,Москва,улица Народного Ополчения,55.773348,37.474677,506976.744186047,43,34,0,,,,False,1,,53,,,,5,
295332809,Москва,проспект Лихачева,55.69042,37.656586,486459.459459459,37,4,9.6,Совмещенный,0,Без ремонта,,1,2.7,21,,3,,9,2022
295333402,Москва,улица Анны Ахматовой,55.638612,37.330785,294117.647058824,42.5,19,10,Совмещенный,1,Без ремонта,,1,2.7,22,,1,1,5,2015
295356325,Москва,улица Поляны,55.555052,37.555621,260204.081632653,39.2,12,0,Совмещенный,0,Без ремонта,False,1,2.7,16,,0,0,2,
295404027,Москва,Зеленый проспект,55.754547,37.805671,274566.473988439,34.6,9,12,Совмещенный,0,Без ремонта,False,1,2.7,16,,1,1,4,1979
295407473,Москва,улица 1-я Машиностроения,55.715601,37.675002,393401.015228426,39.4,5,10,Совмещенный,1,Без ремонта,,1,2.7,15,,2,1,4,2021
295415897,Москва,бульвар Андрея Тарковского,55.624434,37.343101,282258.064516129,37.2,12,16.3,Совмещенный,0,Без ремонта,,1,2.7,22,,3,,20,2022
295423500,Москва,улица Генерала Глаголева,55.781934,37.4637,397196.261682243,42.8,13,14.5,,,,False,1,,49,,,,4,
295438040,Москва,улица Ясеневая,55.568313,37.443048,280645.161290323,62,6,22,Совмещенный,0,Без ремонта,False,1,2.7,9,,1,,12,2013
295438233,Москва,улица Народного Ополчения,55.773348,37.474677,515366.430260047,42.3,37,13.9,Совмещенный,0,Без ремонта,,1,2.7,48,,3,,4,2021
295550061,Москва,Шелепихинская набережная,55.767479,37.50027,440771.349862259,36.3,3,10.4,Совмещенный,1,Без ремонта,False,1,2.7,27,,2,2,6,2020
295647794,Москва,улица Василия Ощепкова,55.55389,37.463933,270440.251572327,31.8,12,10.3,Совмещенный,0,Без ремонта,False,1,2.7,15,,2,3,4,2020
295653993,Москва,Клязьминская улица,55.887544,37.519952,233870.967741935,37.2,3,9,Совмещенный,0,Без ремонта,,1,2.7,17,,2,,5,
295666305,Москва,Ленинградский проспект,55.794173,37.542213,646341.463414634,41,17,0,Совмещенный,,Без ремонта,False,1,2.7,41,,2,2,12,2021
295670534,Москва,Балаклавский проспект,55.641696,37.591171,340909.090909091,44,2,17,Совмещенный,,Без ремонта,False,1,2.7,19,,1,1,4,2021
295713438,Москва,проспект Куприна,55.542003,37.455355,199202.127659574,37.6,3,15,,0,,,1,,12,,,,9,
295715982,Москва,улица Лобачевского,55.697235,37.470848,552777.777777778,36,28,8.7,Совмещенный,,Без ремонта,,1,2.7,39,,3,2,2,2022
295720752,Москва,улица Лобачевского,55.697235,37.470848,536956.521739131,46,31,0,Совмещенный,0,Без ремонта,False,1,2.7,39,,3,1,4,2022
295724184,Москва,Маломосковская улица,55.812752,37.647549,477272.727272727,44,8,15,Совмещенный,1,Без ремонта,False,1,2.7,22,,1,1,10,2019
295732498,Москва,улица Бачуринская,55.577566,37.48269,304469.273743017,35.8,9,0,Совмещенный,1,Без ремонта,False,1,2.7,25,,2,1,6,2019
295741753,Москва,Профсоюзная улица,55.664091,37.546255,440639.269406393,43.8,4,0,Совмещенный,,Без ремонта,False,1,2.7,23,,2,1,11,2018
