,price_sq,lat,lon,area,floor,kitchen_area,balconies,renovation,is_apartment,rooms,ceiling_height,house_floors,lifts,freight_lifts,time_on_foot_to_subway,build_year,bathroom_type,house_wall_type
106896,181666.66666666663,55.828217,49.155453,60.0,4.0,9.0,1.0,,,1.0,,9.0,,,9.0,,,
106902,178095.2380952381,55.770547,49.130489,31.5,5.0,5.5,1.0,,,1.0,,5.0,,,17.0,,,
106913,156424.5810055866,55.757207,49.129249,17.9,5.0,0.0,0.0,,,,,5.0,,,,,,
106915,111157.8947368421,55.83615,49.096811,47.5,1.0,6.0,,,False,2.0,,5.0,,,8.0,,,
106924,172005.98802395212,55.75363,49.24603,66.8,9.0,15.0,1.0,,False,2.0,,11.0,,,5.0,,,
106927,143700.7874015748,55.750008,49.194593,50.8,2.0,7.9,0.0,,False,2.0,,5.0,,,6.0,,,
106932,225806.4516129032,55.821699,49.111328,37.2,7.0,9.2,1.0,,,1.0,,10.0,,,6.0,,,
106995,153333.33333333334,55.862469,49.098706,30.0,2.0,7.0,1.0,,False,1.0,,5.0,,,8.0,,,
106997,92307.69230769233,55.857629,48.896307,65.0,17.0,10.0,,,False,2.0,,18.0,,,,,,
107000,278048.7804878049,55.815539,49.138008,41.0,4.0,0.0,0.0,,False,1.0,,20.0,,,5.0,,,
107001,291878.1725888325,55.8144328076133,49.1383357443557,39.4,15.0,10.2,0.0,,,1.0,,21.0,,,4.0,,,
107212,272727.2727272727,55.818837,49.111759,55.0,4.0,11.0,0.0,,False,2.0,,8.0,,,5.0,,,
107217,173361.52219873152,55.680752,49.201213,47.3,16.0,8.6,0.0,,,2.0,,19.0,,,,,,
107228,289934.9868766404,55.8289320174161,49.161367648161,38.1,5.0,0.0,,,False,1.0,,18.0,,,6.0,,,
107230,165714.2857142857,55.779535,49.220859,35.0,8.0,10.0,0.0,,,1.0,,9.0,,,,,,
107233,150000.0,55.869496,49.229977,34.0,1.0,7.3,0.0,,,1.0,,7.0,,,,,,
107234,167554.05405405405,55.80059,49.202156,74.0,4.0,17.0,0.0,,False,3.0,,18.0,,,10.0,,,
107235,249240.12158054716,55.733933,49.175728,32.9,5.0,8.0,,,False,1.0,,13.0,,,,,,
107326,121904.76190476192,55.803904,49.176995,42.0,2.0,5.8,1.0,,False,3.0,,5.0,,,7.0,,,
107328,280487.8048780488,55.815539,49.138008,41.0,4.0,0.0,0.0,,False,1.0,,20.0,,,5.0,,,
107329,119955.15695067264,55.852682,49.068325,44.6,4.0,5.6,1.0,,False,2.0,,5.0,,,7.0,,,
107392,150851.5815085158,55.866293,49.086417,41.1,5.0,11.7,1.0,,,1.0,,6.0,,,14.0,,,
107394,271211.3559322034,55.8289199395806,49.16210793784887,70.8,15.0,0.0,,,False,3.0,,17.0,,,6.0,,,
107395,208695.65217391303,55.822706,49.144269,46.0,5.0,12.5,1.0,,False,1.0,,19.0,,,7.0,,,
107516,158953.16804407717,55.757496,49.237038,36.3,1.0,8.3,0.0,,False,1.0,,9.0,,,4.0,,,
107563,169172.93233082705,55.76956,49.225863,53.2,5.0,0.0,1.0,,,2.0,,9.0,,,,,,
107564,228953.2710280374,55.799183,49.111103,53.5,1.0,0.0,0.0,,,3.0,,5.0,,,,,,
107565,202020.20202020204,55.793485,49.24824,29.7,4.0,0.0,0.0,,,,,19.0,,,,,,
107566,151219.51219512196,55.809039,49.202615,61.5,10.0,0.0,1.0,,,2.0,,10.0,,,,,,
107567,172985.78199052133,55.871264,49.020158,21.1,2.0,0.0,1.0,,,1.0,,5.0,,,,,,
107568,128856.62431941924,55.741039,49.197862,55.1,6.0,0.0,1.0,,,2.0,,10.0,,,,,,
107569,171232.87671232875,55.802229,49.238781,73.0,18.0,0.0,1.0,,,3.0,,18.0,,,,,,
107570,165869.5652173913,55.756123,49.201653,46.0,4.0,0.0,1.0,,,2.0,,9.0,,,,,,
107571,140388.76889848814,55.820966,49.060708,46.3,4.0,0.0,1.0,,,2.0,,5.0,,,,,,
107572,194444.44444444444,55.750555,49.204034,18.0,7.0,0.0,1.0,,,,,9.0,,,,,,
107573,160671.4628297362,55.842565,49.146452,41.7,6.0,0.0,1.0,,,2.0,,9.0,,,,,,
107574,193989.07103825136,55.822483,49.131306,36.6,1.0,0.0,1.0,,,1.0,,10.0,,,,,,
107575,125326.37075718016,55.794533,49.229851,38.3,5.0,0.0,1.0,,,1.0,,7.0,,,,,,
107578,155709.34256055363,55.859751,49.078728,28.9,2.0,0.0,0.0,,False,1.0,,5.0,,,7.0,,,
107660,134703.19634703198,55.861762,49.0856,43.8,6.0,10.9,,,,1.0,,6.0,,,,,,
107661,120588.23529411764,55.839911,49.111058,34.0,2.0,7.0,,,,1.0,,2.0,,,,,,
107692,161620.79510703363,55.755799,49.244916,65.4,3.0,14.4,1.0,,False,2.0,,11.0,,,5.0,,,
107715,246659.40450254176,55.816687,49.146389,82.62,7.0,0.0,1.0,,False,2.0,,22.0,,,5.0,,,
107716,251675.8811333794,55.816687,49.146389,57.88,10.0,0.0,1.0,,False,1.0,,22.0,,,5.0,,,
107717,266672.8212703102,55.816687,49.146389,54.16,7.0,0.0,1.0,,False,1.0,,22.0,,,5.0,,,
107718,266506.646971935,55.816687,49.146389,54.16,13.0,0.0,1.0,,False,1.0,,22.0,,,5.0,,,
107719,223443.4217650244,55.816687,49.146389,110.82,14.0,0.0,,,False,3.0,,22.0,,,5.0,,,
107720,209140.201394268,55.7877395470497,49.25043608661554,38.73,3.0,14.8,,,False,1.0,,10.0,,,7.0,,,
107721,250000.00000000003,55.792594,49.111489,77.1,3.0,17.0,0.0,,False,,,4.0,,,5.0,,,
107722,140625.0,55.804197,49.067508,32.0,2.0,6.0,1.0,,False,1.0,,4.0,,,5.0,,,
107723,190380.75150300603,55.736534,49.198779,99.8,15.0,14.4,1.0,,False,3.0,,16.0,,,4.0,,,
107724,398230.0884955752,55.798151,49.141251,180.8,10.0,18.4,1.0,,False,3.0,,17.0,,,5.0,,,
107769,172330.09708737864,55.793485,49.24824,41.2,3.0,18.7,0.0,,,1.0,,19.0,,,,,,
107770,213475.6504336224,55.806064,49.231468,74.95,1.0,16.0,0.0,,,3.0,,8.0,,,,,,
107771,282902.8290282903,55.8144328076133,49.1383357443557,40.65,10.0,10.5,0.0,,,1.0,,21.0,,,4.0,,,
107830,175159.23566878983,55.732727,49.181289,62.8,7.0,12.8,0.0,,False,3.0,,10.0,,,6.0,,,
107835,199453.5519125683,55.787872,49.155938,36.6,6.0,8.2,1.0,,,2.0,,9.0,,,,,,
107836,160294.11764705885,55.779535,49.220859,34.0,5.0,8.0,1.0,,,1.0,,9.0,,,,,,
107837,140259.74025974027,55.766415,49.234891,77.0,1.0,9.0,0.0,,,3.0,,9.0,,,5.0,,,
107838,189922.48062015505,55.749187,49.183849,38.7,13.0,7.0,0.0,,,1.0,,18.0,,,18.0,,,
107839,201041.66666666663,55.724434,49.174048,28.8,14.0,5.0,1.0,,,,,23.0,,,5.0,,,
107842,207381.37082601056,55.80143,48.952524,56.9,3.0,11.0,0.0,,,2.0,,8.0,,,,,,
107843,35864.97890295359,55.769504,49.140972,47.4,1.0,5.9,1.0,,False,2.0,,5.0,,,6.0,,,
107910,98529.41176470587,55.73666,49.146326,68.0,5.0,10.3,0.0,,,3.0,,9.0,,,,,,
107911,209090.0,55.783691,49.126509,110.0,2.0,12.0,2.0,,False,3.0,,5.0,,,3.0,,,
107912,169184.29003021147,55.841695,49.15548,33.1,1.0,8.0,0.0,,,1.0,,9.0,,,,,,
107913,112903.2258064516,55.811543,48.939238,31.0,3.0,6.6,1.0,,,1.0,,5.0,,,,,,
107914,250000.0,55.792594,49.111489,110.1,4.0,14.3,1.0,,False,,,4.0,,,5.0,,,
107994,241500.0,55.833577,49.101797,60.0,2.0,11.0,,,,2.0,,22.0,,,,,,
107995,129787.2340425532,55.807678,49.080417,42.3,1.0,5.5,0.0,,False,2.0,,5.0,,,4.0,,,
107996,100874.4394618834,55.899053,49.13392,44.6,2.0,6.0,1.0,,False,2.0,,2.0,,,11.0,,,
108001,180180.18018018015,55.82307,49.061651,44.4,1.0,12.0,0.0,,False,1.0,,10.0,,,4.0,,,
108004,250709.5553453169,55.796041,49.114768,105.7,6.0,26.0,0.0,,False,5.0,,7.0,,,7.0,,,
108007,117391.28260869563,55.809186,49.181944,46.0,5.0,5.5,1.0,,False,2.0,,5.0,,,11.0,,,
108010,429971.9887955182,55.782517,49.135286,35.7,6.0,10.8,,,,1.0,,8.0,,,,,,
108013,430000.0,55.782517,49.135286,55.7,6.0,15.3,,,,1.0,,8.0,,,,,,
108016,430000.0,55.782517,49.135286,53.3,6.0,12.2,1.0,,,2.0,,8.0,,,,,,
108019,192786.06965174127,55.753301,49.24382,40.2,10.0,9.2,,,,1.0,,10.0,,,,,,
108021,180160.32064128257,55.722644,49.174875,49.9,16.0,13.0,0.0,,,2.0,,25.0,,,,,,
108023,125884.95575221238,55.791592,49.172368,45.2,2.0,5.7,0.0,,,2.0,,5.0,,,5.0,,,
108104,212857.14285714287,55.722644,49.174875,35.0,3.0,14.0,,,False,1.0,,25.0,,,9.0,,,
108108,152845.52845528454,55.832935,49.081019,61.5,3.0,8.7,0.0,,False,2.0,,5.0,,,6.0,,,
108110,156250.0,55.751655,49.182968,41.6,3.0,5.8,1.0,,False,2.0,,5.0,,,5.0,,,
108111,237857.14285714287,55.816723,49.136346,42.0,4.0,13.0,0.0,,,1.0,,9.0,,,,,,
108112,171009.77198697068,55.781833,49.148419,61.4,6.0,0.0,1.0,,False,3.0,,10.0,,,4.0,,,
108116,179144.38502673796,55.722264,49.172521,37.4,5.0,8.0,1.0,,False,1.0,,24.0,,,8.0,,,
108154,33325.0,55.79304,49.126006,120.0,2.0,10.0,0.0,,False,5.0,,5.0,,,6.0,,,
108155,132056.4516129032,55.82305,49.062621,49.6,1.0,9.0,0.0,,,2.0,,9.0,,,,,,
108157,135254.2372881356,55.75551,49.193326,29.5,1.0,0.0,,,False,,,5.0,,,7.0,,,
108165,173448.97959183677,55.747394,49.189481,49.0,10.0,8.0,,,,2.0,,10.0,,,,,,
108167,154268.2926829268,55.745868,49.139759,49.2,1.0,13.0,0.0,,,1.0,,16.0,,,11.0,,,
108169,267857.14285714284,55.79684,49.180022,50.4,10.0,12.5,,,,2.0,,10.0,,,,,,
108171,174285.7142857143,55.78732,49.230067,35.0,9.0,5.5,1.0,,False,1.0,,10.0,,,10.0,,,
108174,168382.35294117648,55.75363,49.24603,68.0,9.0,14.2,,,,2.0,,10.0,,,,,,
108177,175074.18397626112,55.836297,49.116556,33.7,8.0,7.9,1.0,,,1.0,,10.0,,,,,,
108179,140789.47368421053,55.84261,48.905317,38.0,11.0,12.0,0.0,,,2.0,,24.0,,,,,,
108290,157746.47887323942,55.84259,49.150297,35.5,7.0,0.0,0.0,,False,1.0,,9.0,,,9.0,,,
108295,149206.3492063492,55.866809,49.080426,63.0,4.0,10.0,0.0,,,3.0,,10.0,,,17.0,,,
108298,219565.21739130435,55.81998,49.134864,46.0,15.0,8.0,0.0,,,1.0,,25.0,,,7.0,,,
108373,84355.8282208589,55.81303,48.909881,65.2,3.0,22.5,0.0,,,2.0,,9.0,,,,,,
108375,159235.6687898089,55.748569,49.20345,47.1,9.0,7.9,0.0,,False,2.0,,9.0,,,4.0,,,
108378,541063.3484162895,55.782517,49.135286,44.2,7.0,15.3,0.0,,False,2.0,,7.0,,,6.0,,,
108379,203225.8064516129,55.723891,49.175773,31.0,12.0,6.0,0.0,,,,,19.0,,,,,,
108415,137296.0372960373,55.820703,49.064139,42.9,4.0,0.0,1.0,,False,2.0,,5.0,,,5.0,,,
108417,140941.17647058822,55.783752,49.17014,42.5,5.0,0.0,1.0,,False,2.0,,5.0,,,5.0,,,
108421,171511.62790697676,55.734562,49.145347,17.2,8.0,3.0,,,,1.0,,9.0,,,,,,
108422,95999.984,55.795555,49.18481,62.5,3.0,7.1,1.0,,,3.0,,5.0,,,,,,
108425,182142.85714285716,55.851919,49.066367,28.0,2.0,3.0,0.0,,False,,,13.0,,,7.0,,,
108427,117739.40345368916,55.826392,49.070356,63.7,5.0,6.8,0.0,,False,3.0,,9.0,,,4.0,,,
108442,258868.8486416559,55.8105400631182,49.0746052129333,38.65,8.0,0.0,,,False,1.0,,8.0,,,2.0,,,
108449,220187.00808625337,55.8114281833196,49.0738112790656,55.65,9.0,0.0,,,False,1.0,,24.0,,,2.0,,,
108451,239254.0034364261,55.8112952682667,49.0745944840974,58.2,15.0,0.0,,,False,2.0,,15.0,,,2.0,,,
108476,230000.0,55.777829,49.143182,91.0,17.0,30.0,1.0,,,,,18.0,,,,,,
108479,208695.65217391303,55.822706,49.144269,46.0,5.0,12.0,1.0,,,1.0,,18.0,,,,,,
108699,185571.42857142855,55.680605,49.192473,70.0,4.0,19.5,1.0,,False,2.0,,5.0,,,20.0,,,
108701,145652.1739130435,55.825462,49.104492,46.0,4.0,6.0,1.0,,False,2.0,,5.0,,,5.0,,,
108702,120725.38860103628,55.678352,49.199794,57.9,17.0,13.0,0.0,,,2.0,,20.0,,,,,,
108767,192857.14285714287,55.831802,49.13516,25.2,7.0,3.0,0.0,,,,,9.0,,,8.0,,,
108863,198369.56521739133,55.864914,49.102839,36.8,3.0,11.9,1.0,,False,1.0,,10.0,,,5.0,,,
108864,162729.6587926509,55.770142,49.226743,38.1,2.0,9.4,1.0,,False,1.0,,9.0,,,7.0,,,
108901,166666.66666666666,55.850403,49.065954,46.5,12.0,0.0,2.0,,False,2.0,,12.0,,,6.0,,,
108902,169757.4893009986,55.749972,49.185645,70.1,7.0,0.0,1.0,,,2.0,,19.0,,,,,,
108903,203125.0,55.804046,49.222503,32.0,4.0,0.0,1.0,,,1.0,,17.0,,,,,,
108904,152091.2547528517,55.822625,49.122673,52.6,5.0,0.0,1.0,,,2.0,,10.0,,,,,,
108905,123006.83371298408,55.873051,49.019466,43.9,5.0,0.0,1.0,,,2.0,,5.0,,,,,,
108906,301369.8630136986,55.820354,49.10954,73.0,19.0,0.0,1.0,,,3.0,,20.0,,,,,,
108908,182926.82926829267,55.807688,49.228252,41.0,8.0,0.0,1.0,,,1.0,,9.0,,,,,,
108909,112234.69387755102,55.719252,49.165029,98.0,5.0,0.0,1.0,,,3.0,,10.0,,,,,,
108910,153504.04312668464,55.771494,49.227731,74.2,3.0,0.0,0.0,,,2.0,,10.0,,,,,,
108911,150776.0532150776,55.765017,49.147341,45.1,5.0,0.0,1.0,,,2.0,,5.0,,,,,,
108912,166197.18309859154,55.714937,49.187388,35.5,5.0,0.0,1.0,,,1.0,,20.0,,,,,,
108913,120000.0,55.858983,48.900915,40.0,10.0,0.0,1.0,,,1.0,,17.0,,,,,,
108914,153475.935828877,55.834694,49.202588,18.7,3.0,0.0,0.0,,,1.0,,5.0,,,,,,
108915,180851.0638297872,55.722264,49.172521,37.6,5.0,0.0,1.0,,,1.0,,23.0,,,,,,
108916,79365.07936507936,55.823075,49.028458,31.5,1.0,0.0,1.0,,,1.0,,2.0,,,,,,
108917,221600.0,55.81562,49.141152,45.0,15.0,0.0,1.0,,,2.0,,16.0,,,,,,
108918,193353.4743202417,55.827687,49.125773,33.1,9.0,0.0,1.0,,,1.0,,9.0,,,,,,
108919,172292.3076923077,55.732727,49.181289,65.0,7.0,0.0,1.0,,,3.0,,10.0,,,,,,
108920,211430.34825870645,55.775611,49.113717,80.4,1.0,0.0,1.0,,,3.0,,5.0,,,,,,
108921,175853.0183727034,55.768902,49.220796,38.1,11.0,0.0,0.0,,,1.0,,16.0,,,,,,
108954,236768.80222841227,55.833577,49.101797,35.9,11.0,0.0,1.0,,,1.0,,21.0,,,,,,
108956,118296.52996845428,55.786602,49.232502,95.1,7.0,0.0,1.0,,,3.0,,16.0,,,,,,
108957,145922.74678111586,55.798136,49.195778,69.9,2.0,0.0,1.0,,,2.0,,5.0,,,,,,
108958,172307.6923076923,55.76566,49.237038,65.0,11.0,0.0,0.0,,,2.0,,18.0,,,,,,
108959,249594.81361426256,55.787928,49.141287,61.7,5.0,0.0,1.0,,,2.0,,5.0,,,,,,
108962,138297.87234042553,55.838192,49.071029,47.0,2.0,0.0,1.0,,,2.0,,5.0,,,,,,
109040,1557.220508300279,55.75472,49.245419,6807.0,2.0,14.4,0.0,,False,2.0,,11.0,,,5.0,,,
109066,177987.4213836478,55.799446,49.243416,47.7,3.0,8.7,1.0,,False,2.0,,26.0,,,11.0,,,
109067,418000.0,55.807749,49.089687,50.0,12.0,10.0,0.0,,False,2.0,,25.0,,,6.0,,,
109089,194986.07242339835,55.7232698677495,49.1737782182461,35.9,22.0,12.3,0.0,,,1.0,,25.0,,,5.0,,,
109121,212418.30065359475,55.767641,49.143694,61.2,10.0,12.0,0.0,,,2.0,,19.0,,,,,,
109122,132500.0,55.859908,49.104429,20.0,2.0,4.0,0.0,,False,,,9.0,,,7.0,,,
109152,168852.45901639343,55.766344,49.235987,61.0,5.0,11.3,1.0,,False,2.0,,9.0,,,,,,
109303,146866.48501362395,55.845051,48.906997,36.7,6.0,9.5,0.0,,,1.0,,20.0,,,18.0,,,
109305,208783.7837837838,55.793485,49.24824,29.6,12.0,0.0,1.0,,,,,19.0,,,,,,
109307,250737.46312684368,55.796304,49.178782,33.9,8.0,8.9,1.0,,,1.0,,10.0,,,5.0,,,
109309,177387.09677419355,55.822443,49.052012,31.0,1.0,6.0,0.0,,False,1.0,,5.0,,,6.0,,,
109313,165625.0,55.678869,49.198958,32.0,7.0,7.0,,,,1.0,,19.0,,,,,,
109315,138317.7570093458,55.785604,49.224228,53.5,2.0,9.8,,,,2.0,,9.0,,,,,,
109401,133333.33333333334,55.86012,49.075799,43.5,4.0,0.0,1.0,,False,2.0,,9.0,,,7.0,,,
109404,219642.85714285716,55.795135,49.20531,28.0,6.0,8.0,1.0,,,,,24.0,,,,,,
109406,206521.7391304348,55.795135,49.20531,46.0,14.0,7.0,1.0,,,2.0,,25.0,,,,,,
109408,249964.2857142857,55.795135,49.20531,28.0,6.0,8.0,0.0,,,,,24.0,,,10.0,,,
109410,154065.5737704918,55.841579,49.083471,30.5,4.0,6.0,0.0,,,1.0,,5.0,,,,,,
109442,362438.22075782536,55.81734,49.113349,242.8,8.0,26.0,1.0,,False,6.0,,8.0,,,5.0,,,
109518,141340.78212290505,55.745701,49.140577,17.9,5.0,3.0,0.0,,,1.0,,5.0,,,,,,
109537,209791.52631578947,55.764374,49.20018,38.0,6.0,11.3,0.0,,False,1.0,,18.0,,,7.0,,,
109649,230498.44236760124,55.827737,49.097269,32.1,5.0,0.0,1.0,,,1.0,,9.0,,,,,,
109650,202452.47148288973,55.802052,49.195473,52.6,1.0,0.0,1.0,,,3.0,,19.0,,,,,,
109651,197771.5877437326,55.752181,49.246237,35.9,6.0,0.0,1.0,,,1.0,,10.0,,,,,,
109652,170520.23121387282,55.851,49.062504,34.6,6.0,0.0,0.0,,,,,8.0,,,,,,
109653,176240.2088772846,55.817967,49.082034,76.6,13.0,0.0,1.0,,,3.0,,17.0,,,,,,
109654,118421.05263157896,55.83755,49.111795,38.0,7.0,0.0,1.0,,,1.0,,9.0,,,,,,
109655,220486.1111111111,55.828223,49.09355,28.8,5.0,0.0,1.0,,,1.0,,9.0,,,,,,
109656,236341.4634146341,55.765336,49.142383,41.0,8.0,0.0,1.0,,,1.0,,9.0,,,,,,
109657,200000.0,55.791719,49.163484,17.0,1.0,0.0,0.0,,,,,5.0,,,,,,
109658,142857.14285714287,55.68091,49.200036,49.0,5.0,0.0,1.0,,,2.0,,20.0,,,,,,
109659,107108.84353741496,55.818983,48.903664,29.4,4.0,0.0,1.0,,,1.0,,5.0,,,,,,
109660,161631.41993957703,55.825634,49.05601,33.1,8.0,0.0,0.0,,,1.0,,9.0,,,,,,
109661,133484.1628959276,55.869208,49.09806,66.3,2.0,0.0,0.0,,,2.0,,10.0,,,,,,
109662,228096.6767371601,55.793713,49.246156,33.1,10.0,0.0,1.0,,,1.0,,10.0,,,,,,
109755,158125.0,55.754289,49.195356,16.0,1.0,3.0,0.0,,False,1.0,,5.0,,,6.0,,,
109770,238750.0,55.796015,49.181881,80.0,9.0,13.8,2.0,,,3.0,,10.0,,,,,,
109771,262500.0,55.797367,49.186678,48.0,6.0,8.2,2.0,,,2.0,,19.0,,,,,,
109775,111387.1635610766,55.855295,48.904059,48.3,12.0,8.0,1.0,,False,2.0,,17.0,,,20.0,,,
109818,150961.53846153847,55.772532,49.147629,52.0,2.0,8.6,0.0,,False,2.0,,6.0,,,5.0,,,
109820,244680.8510638298,55.767641,49.143694,37.6,12.0,9.0,0.0,,False,1.0,,20.0,,,6.0,,,
109823,114049.5867768595,55.827272,49.067122,60.5,3.0,6.0,1.0,,,3.0,,5.0,,,13.0,,,
109908,111111.11111111112,55.855916,48.905874,48.6,16.0,8.1,1.0,,,2.0,,17.0,,,,,,
109909,244444.44444444444,55.722507,49.183516,72.0,5.0,10.0,,,False,3.0,,25.0,,,11.0,,,
109911,135193.13304721029,55.822256,49.084765,46.6,5.0,6.0,1.0,,False,2.0,,5.0,,,5.0,,,
109912,189189.1891891892,55.768491,49.093577,74.0,4.0,11.1,0.0,,,3.0,,10.0,,,,,,
109913,231497.4182444062,55.793202,49.183984,116.2,13.0,24.0,0.0,,,3.0,,37.0,,,,,,
110072,210526.31578947368,55.85341,49.068316,13.3,2.0,0.0,0.0,,False,,,5.0,,,7.0,,,
110073,104890.60489060488,55.842423,49.034818,77.7,1.0,8.7,1.0,,False,3.0,,9.0,,,10.0,,,
110074,95833.33333333331,55.854456,49.076159,24.0,3.0,0.0,0.0,,False,,,3.0,,,6.0,,,
110075,159159.15915915917,55.76253,49.228495,33.3,10.0,8.2,1.0,,,1.0,,10.0,,,,,,
110077,197837.83783783784,55.852693,49.070616,18.5,2.0,0.0,0.0,,False,,,5.0,,,6.0,,,
110155,160526.31578947368,55.79061,49.249291,76.0,2.0,11.0,1.0,,False,3.0,,11.0,,,12.0,,,
110157,237735.84905660377,55.785483,49.188646,53.0,5.0,20.0,0.0,,False,2.0,,8.0,,,7.0,,,
110158,198776.75840978592,55.839643,49.158903,32.7,3.0,8.0,0.0,,False,1.0,,10.0,,,,,,
110190,154471.54471544715,55.821381,49.113133,61.5,7.0,8.0,0.0,,False,2.0,,10.0,,,6.0,,,
110194,183976.26112759643,55.786404,49.254726,33.7,1.0,12.4,0.0,,False,1.0,,10.0,,,12.0,,,
110216,212244.89795918367,55.824769,49.13525,73.5,5.0,12.0,0.0,,False,3.0,,13.0,,,6.0,,,
110297,164451.82724252492,55.82932,49.054896,30.1,3.0,0.0,0.0,,,1.0,,5.0,,,,,,
110300,200815.21739130435,55.819929,49.120365,36.8,8.0,0.0,1.0,,,1.0,,16.0,,,,,,
110303,177419.35483870967,55.807476,49.208606,37.2,10.0,0.0,1.0,,,1.0,,11.0,,,,,,
110304,183875.53041018383,55.750418,49.184424,70.7,3.0,0.0,1.0,,,2.0,,14.0,,,,,,
110308,156769.59619952494,55.766212,49.23349,84.2,10.0,0.0,1.0,,,3.0,,14.0,,,,,,
110309,243401.75953079175,55.76679,49.188592,34.1,7.0,0.0,0.0,,,1.0,,10.0,,,,,,
110310,150592.59259259258,55.809945,49.186723,40.5,5.0,0.0,1.0,,,2.0,,5.0,,,,,,
110311,206161.1374407583,55.853617,49.206387,42.2,1.0,0.0,0.0,,,2.0,,10.0,,,,,,
110312,131004.36681222708,55.836211,49.08852,45.8,4.0,0.0,1.0,,,2.0,,5.0,,,,,,
110332,156553.3980582524,55.794705,49.188861,82.4,1.0,0.0,1.0,,,3.0,,9.0,,,,,,
110336,131434.83023001096,55.750302,49.22112,91.3,2.0,0.0,1.0,,,3.0,,10.0,,,,,,
110352,211911.35734072025,55.834623,49.057043,36.1,5.0,0.0,0.0,,,1.0,,22.0,,,,,,
110358,154867.25663716815,55.719252,49.165029,45.2,5.0,0.0,1.0,,,1.0,,10.0,,,,,,
110399,110375.27593818984,55.822513,49.034567,45.3,2.0,0.0,1.0,,,2.0,,5.0,,,,,,
110433,248772.504091653,55.782947,49.191709,61.1,12.0,13.7,,,,1.0,,15.0,,,,,,
110435,162534.435261708,55.739438,49.210789,36.3,5.0,5.6,0.0,,,1.0,,9.0,,,,,,
110436,110169.49152542371,55.823904,49.081692,59.0,2.0,6.0,1.0,,False,3.0,,5.0,,,5.0,,,
110447,168103.4482758621,55.752896,49.245725,46.4,5.0,12.0,0.0,,False,1.0,,11.0,,,5.0,,,
110645,114760.8695652174,55.83615,49.096811,46.0,1.0,6.0,0.0,,,2.0,,5.0,,,4.0,,,
110646,118270.79934747146,55.732874,49.191781,61.3,5.0,11.9,0.0,,False,2.0,,19.0,,,11.0,,,
110650,136507.9365079365,55.861651,49.221416,31.5,4.0,3.0,1.0,,False,1.0,,5.0,,,,,,
110664,115577.8894472362,55.864293,49.219871,39.8,1.0,6.0,,,False,2.0,,5.0,,,20.0,,,
110665,250000.0,55.767636,49.189302,51.2,2.0,17.8,,,False,2.0,,8.0,,,,,,
110666,138564.27378964942,55.827899,49.100512,59.9,7.0,6.7,1.0,,False,3.0,,9.0,,,4.0,,,
110667,117739.40345368916,55.826392,49.070356,63.7,5.0,6.8,0.0,,False,3.0,,9.0,,,4.0,,,
110668,241312.74131274133,55.782,49.150494,51.8,8.0,17.0,0.0,,,1.0,,20.0,,,2.0,,,
110669,181213.0177514793,55.835488,49.131055,33.8,8.0,7.4,1.0,,False,1.0,,9.0,,,,,,
110670,154304.34782608697,55.85342,49.076949,23.0,4.0,16.0,0.0,,,,,5.0,,,,,,
110671,151869.15887850468,55.732393,49.174794,85.6,7.0,11.0,1.0,,False,3.0,,22.0,,,,,,
110672,200000.0,55.833284,49.152066,46.0,4.0,12.0,1.0,,,1.0,,16.0,,,9.0,,,
110674,188888.88888888888,55.771439,49.184496,18.0,4.0,5.0,0.0,,,,,5.0,,,10.0,,,
110675,156756.75675675675,55.838602,49.136364,37.0,1.0,7.0,0.0,,,1.0,,9.0,,,,,,
110676,177500.0,55.802052,49.195473,36.0,1.0,10.3,0.0,,,1.0,,20.0,,,11.0,,,
110677,108461.39938528294,55.678352,49.199794,55.31,15.0,13.1,1.0,,,2.0,,19.0,,,22.0,,,
110678,90316.33311814073,55.802346,49.171461,154.9,5.0,13.8,0.0,,,6.0,,6.0,,,7.0,,,
110679,150839.32853717025,55.747566,49.235816,41.7,9.0,7.0,0.0,,,2.0,,9.0,,,4.0,,,
110680,150214.5922746781,55.799284,49.195212,46.6,7.0,7.8,0.0,,,2.0,,9.0,,,,,,
110697,240458.0152671756,55.750297,49.22863,13.1,2.0,0.0,0.0,,False,1.0,,9.0,,,5.0,,,
110698,129330.25404157044,55.79678,49.048769,43.3,1.0,10.8,0.0,,False,1.0,,9.0,,,6.0,,,
110699,184171.5976331361,55.770725,49.178854,67.6,13.0,13.4,0.0,,False,2.0,,22.0,,,7.0,,,
110702,205992.5093632959,55.792701,49.249111,26.7,15.0,0.0,1.0,,,,,19.0,,,14.0,,,
110705,219573.40025094105,55.8112952682667,49.0745944840974,39.85,3.0,10.5,1.0,,,1.0,,15.0,,,2.0,,,
110724,185714.2857142857,55.818736,49.143218,105.0,4.0,20.0,1.0,,,3.0,,22.0,,,20.0,,,
110821,113432.83582089552,55.859908,49.104429,33.5,9.0,11.4,0.0,,,1.0,,9.0,,,3.0,,,
110850,250000.0,55.759162,49.177614,34.0,7.0,6.0,0.0,,,1.0,,20.0,,,15.0,,,
110851,208108.1081081081,55.81781,49.11838,74.0,1.0,9.9,2.0,,False,3.0,,6.0,,,18.0,,,
110860,156983.93077873916,55.825785,49.074057,80.9,2.0,9.0,0.0,,False,3.0,,10.0,,,4.0,,,
110880,162500.0,55.828683,49.158732,48.0,10.0,17.4,1.0,,,2.0,,10.0,,,,,,
